audio,mfcc1_1,mfcc2_1,mfcc3_1,mfcc4_1,mfcc5_1,mfcc6_1,mfcc7_1,mfcc8_1,mfcc9_1,mfcc10_1,mfcc11_1,mfcc12_1,mfcc13_1,mfcc14_1,mfcc15_1,mfcc16_1,mfcc1_2,mfcc2_2,mfcc3_2,mfcc4_2,mfcc5_2,mfcc6_2,mfcc7_2,mfcc8_2,mfcc9_2,mfcc10_2,mfcc11_2,mfcc12_2,mfcc13_2,mfcc14_2,mfcc15_2,mfcc16_2,mfcc1_3,mfcc2_3,mfcc3_3,mfcc4_3,mfcc5_3,mfcc6_3,mfcc7_3,mfcc8_3,mfcc9_3,mfcc10_3,mfcc11_3,mfcc12_3,mfcc13_3,mfcc14_3,mfcc15_3,mfcc16_3,mfcc1_4,mfcc2_4,mfcc3_4,mfcc4_4,mfcc5_4,mfcc6_4,mfcc7_4,mfcc8_4,mfcc9_4,mfcc10_4,mfcc11_4,mfcc12_4,mfcc13_4,mfcc14_4,mfcc15_4,mfcc16_4,class
a0011,-26.771003999428142,-24.897674127731772,-26.523627686453903,-27.109741121802703,20.729603683204896,15.16000108171214,21.21531672800278,19.64421722021669,-0.8501747762941368,3.8603686957457484,0.5121221402360292,0.5567212922414465,-9.140235300149918,-17.705919372558036,-13.267025579245061,-9.779546898760657,-17.272128509118545,-14.268884842718911,-20.226099760230486,-19.3430602544045,-14.195436747470149,-15.612383986332286,-14.241729944424117,-14.367611068431033,-10.441956981663848,-8.305730123918945,-10.20082224924788,-11.209742636508714,-2.226901011350633,-3.970633518590545,-0.30843721652735073,-4.374381322981525,0.9196631695888426,1.6535202155366682,-0.1186445591898581,1.2450285529489993,0.7736486103060448,-2.1653825084732827,0.6597608438656734,4.069702765082156,-0.9184076952965929,1.238111441332876,-5.778873258474146,-1.5690932582565515,-1.4502698589287,-3.1187047505962564,-0.14846198062690227,-1.6003928804885201,-1.3065880327614312,0.40163110493566584,-0.5830861754912399,0.2244806653840746,0.20223237695528137,-1.7221510499097163,-1.8453474396261134,-0.4421345411252734,1.1038349179810512,1.298036266601442,0.2431760772447364,-0.574630719217725,1.0446611413808697,0.4404107359815983,1.2282258876339351,2.5175799662984315,1
a0012,-23.63595907950592,-22.921022370679424,-22.356562203517854,-21.832766469631938,26.34746932511626,24.71652541810795,24.840489240210733,24.271311733319735,1.2630721960659164,0.663658985504365,-1.9330499368496694,-0.5998125242392873,-6.205471160183347,1.0527245624965114,-2.3253139109309884,-5.095152775016889,1.221174539317343,0.11142391651086253,-1.4176666970643494,0.3147399436303488,0.46922369081270543,2.379846195655136,-0.5406200316612505,1.675978109984855,2.404591908814775,-0.7185582530000615,1.2421430158253324,0.2283389187597694,-9.919920526147873,-4.268815154679501,-4.887585226885445,-4.958846029083651,4.097440726358582,-1.2413251691846725,3.844671484402936,1.2146324871471772,-0.16396993246140776,-3.3177250434970946,-2.961441335311235,-0.5977261283269618,-1.8892743063838426,-2.6175304502213277,-2.4710563900473255,-0.7053816403800317,-4.709382035347973,-7.540707345012159,-5.94678312508088,-3.7118513681288094,-7.626966382836927,-3.8481924970253796,-7.09452722250314,-6.2014463435259835,-0.6572542002917021,2.8147083966313367,-1.0107562919610125,-1.1623335025744985,0.8753411514119425,1.3737488215412292,-0.03847299204839182,0.21318836232670973,1.3346827782128534,-0.5063579618118612,-0.631834471083205,-1.2074352105141954,1
a0013,-37.038105733377,-36.9661230673162,-34.887350947973246,-34.441845371005,12.115473175302803,11.016796186963944,10.66998349213324,4.910692675907191,2.627539452361119,1.056245508432073,-1.9069110056436211,-0.6872853686036283,2.2598096095750195,3.8349977892932596,6.415036597248447,6.523845375583633,-2.682177147867112,-2.7407118704497875,-6.636215735727627,-3.8613954884288773,-5.743758744452725,-7.790599755123042,-10.108546316791909,-3.8383727202553093,3.6989230374621984,3.2851936655918195,8.310177106657921,-1.431132719409205,-2.0321698119626865,-0.9494895369072227,-7.709605644243441,0.3728471325848922,-1.2502666369375162,-3.434854340606237,-2.196806421788211,-1.0064905982524532,-2.1366513266128853,-1.0917025746776066,-1.320758116468155,-1.2071361429897534,-1.8926423932864334,-3.2742455275999753,-0.047284258273693903,-3.919529688373274,-3.148765118332063,-2.115107217566371,-5.25763817532758,-5.012784116346214,-4.585023289368826,-3.6043413394349137,-2.208992543836643,-4.106422295132692,-0.5198370479104624,-3.3812891340213524,-3.507454643235016,-1.719082596143731,-3.505139966102906,-2.1449297039034225,-2.4831246383278223,-1.622559635377641,-0.5673379123848676,1.524480456315695,-0.2521279843315955,0.1871201626302664,-1
a0014,-9.814816572227643,-12.119891929304153,-18.792853674101135,-19.24176245509775,14.469228054468514,15.690113394599768,17.581728951687037,15.203476369857544,2.6372294907491947,2.206375346349548,12.962670009197273,9.656918774541154,-0.8349111010344339,4.880704151104013,0.885480700267731,0.47556735469967304,1.6359620859303454,0.18919271149381306,-8.802141660895431,-6.24334328911645,-13.84641605028008,-7.794749114946227,-9.761621799234199,-10.934361114585396,-15.553919078755445,-27.967866401942352,-13.102750444771385,-12.41951289425548,1.4255265513147024,-5.306290169315947,-9.89347675464644,-11.846705016512093,-3.7623380680135594,-1.9685662555381238,0.9831730500895415,-4.14482728254383,-0.6110699622890375,2.182811965982847,2.581274884166754,4.3901286074388945,3.2223353591890573,0.948759694545591,2.8091159130821217,3.206172235557893,-0.5063252867366121,4.642021784041879,0.7951324346319506,-0.4813724131231817,4.78179648630641,1.3402785155768888,-4.302953901837469,-1.8341308253695963,1.4794041472872441,-1.6080958744810876,-1.4307453942701458,-2.4898401694708308,-5.423950046301702,0.37057104941786795,-1.8048509553131822,-3.2489617851579347,-0.4914770994745972,-1.216222692833281,0.1053501412022347,-1.792162924572119,-1
a0015,-30.320690942541923,-29.637142041330954,-33.34150014360394,-32.16695403024777,9.39377016000444,10.94644516761517,16.618213178939552,19.3963264363645,3.5216689060691677,4.017852211822801,5.405980765062625,1.7315964726698445,3.3972946564664,4.033469523035218,5.410760218292027,3.090838507422883,2.167369446335234,6.005784857606685,3.8339717460927383,5.61020933200749,-0.46129163572240744,-4.231744624788271,-2.9631379635460133,-4.437339490471484,-0.17588556705922573,-0.7370562871899644,-1.8128351219352699,1.809815803001339,2.889773308449506,6.4925941139793,2.7488108097126527,4.293116163840263,1.7087947623313127,1.544694860121754,3.494687466936412,0.5234405516677094,-3.0079797514853928,-1.8151901179811727,-4.718183943198404,-3.1618772311196075,-4.383729089373652,-3.40881289287228,-4.364995691784509,-1.1521792941112936,-0.19348949946421878,0.5632307545172444,-0.38983619268839664,-1.4299670908737645,1.7441011834852813,0.8997789890716846,-0.7074793184739213,-1.0791504449596665,1.1659150691726168,2.158468054338112,1.3708505685356676,1.5556395921654678,-0.9831101307206679,-0.594282425303155,1.1443900811135606,-1.7920848605439845,-3.0258785046424794,-2.1725801735862,-0.9739622824003522,-0.8520133248553563,-1
a0016,-21.082293839119714,-22.180668240977027,-16.762087039316928,-18.429797603871,25.874643753845888,25.983365514580374,14.492935201221512,18.827780737454734,-0.6169187357785536,1.7853445188568662,6.814555835441956,4.254859715767801,-2.0012072795787414,-1.620859046743063,-3.4893044880210278,-3.4744692696465087,0.7764167719814625,1.208128695226335,-1.0137142509142913,1.3859212444880027,-0.028974293558356616,0.5295900285949143,0.8700092220578889,1.3299215161169244,-3.509580016963756,-3.5962990132130743,-1.9531472531197889,0.13716533139555465,-3.1179447802235303,-6.353653288298894,-3.110368098881199,-4.490389033676895,2.193379268213996,3.2078378943022128,2.1580437113472835,2.9517991751072494,7.458143475453059,9.396484094155007,5.874105826603263,4.976470171503308,-0.34801817290830434,-1.8483005369048366,-0.35223586486026287,-1.1531399022887354,-4.295442505285951,-4.991837275178277,-4.270605814077673,-4.361401315686626,-3.0904108398231642,-4.614142189309904,-3.1028512481006496,-1.3549464173876131,-2.3082795576198984,-2.90717606583732,-2.855689051173617,-3.4540433045110177,-3.0339664727216737,-3.3646546635613706,-2.688114368926063,-3.8443968572932636,-0.6391966961063319,-0.8984190767042198,-0.8854869034837937,-0.8926333470216105,1
a0017,-29.67603991119406,-31.763823893384917,-31.278426648269335,-31.981182128530104,13.941785925063403,17.790654393749154,18.942965786310893,18.743649365935983,5.900353567565636,2.7819899690873457,1.6631507401278305,2.509042133804929,-0.8261225411355608,-0.18804340836921413,-1.2499386376290413,-1.8435837101211212,-3.7287803539087587,-5.337040863518067,-7.299271011094535,-7.146970158675638,-10.581801957599433,-12.787235503947468,-12.584078590113617,-13.354408050474294,-3.8983099956383604,-5.3351658572412335,-1.011010905150615,-4.35484851408375,-6.150604320123359,-8.921410386121659,-6.20504518125158,-7.315264988569652,-10.370152262203472,-7.939767188479875,-7.886403076207041,-13.9004873294893,-10.709180692683217,-11.202336766330566,-10.00586481856806,-7.971371723247748,-4.3249011364190535,-3.2743762704697486,-4.17820351686036,1.7650330242440002,-5.963026582577709,-3.5510413661516838,-4.808171649403997,-1.03581335617466,-6.250702725526404,-7.853300862199951,-4.411973964071029,-5.695960217192605,-4.1498266398558865,0.7588779169787645,-0.6088117381398069,-1.0549896223999577,-0.7668300572172158,-0.8964389137130908,1.111280041892608,-2.8487110958358572,-2.0092837840241016,2.162688553203036,0.35807428779580225,-1.7474138947197568,-1
a0018,-23.41051242667828,-22.81348707971333,-25.34624144654243,-19.794205756244217,24.19687544587619,24.58435637000292,28.46011944736887,23.686178948977318,9.556808903880228,8.357575253643917,10.312396263694035,5.55678796454057,6.80867934266106,8.084374474958626,5.861022961368635,7.348526223732068,1.0828669027849438,0.1935517125063397,2.288238545237171,-1.512281032670334,-3.1784881984846747,-2.3806230283548113,-1.4256285990799804,0.11712572753886247,-9.549678205348721,-6.306483280487274,-8.871126608547533,-13.261375243053793,-11.104856347504732,-11.129296926944379,-9.334592416858891,-14.119991279691416,-2.6492489171523603,-7.852036701843297,-8.629489313257434,-0.3778286854329335,-5.637435779942615,-6.193492243040546,-5.696606584975316,-1.5058465418269653,-6.093305203261957,-4.845939562409543,-4.452001248988363,-0.6055101735574625,-3.8376475480534724,-2.7541631987498496,-3.398491941816247,-11.063995523681537,-5.231920526932915,-4.344062494512886,-3.987634235873251,2.3997367716120777,-5.460332550913032,-3.636703493717687,-5.019272877083624,-3.621783443962394,-3.4374924967137304,-6.2222497854473655,-6.280986354840334,-5.585278396863501,-1.064691099920485,-2.94399908202777,-3.613828528006007,-2.4083456978816797,-1
a0019,-21.470737911845795,-20.380516950517023,-20.21036209670757,-20.998122719857097,22.353006334034717,20.182946559086133,17.586210622705998,17.955162294899118,2.9464855429828485,0.9635733121211494,3.6331752779829767,1.8187366771782931,-0.9929140692308883,3.423507839150707,3.547413168790714,0.6881990337167015,6.485898443856361,0.1624128958359971,1.9601061356543044,3.5473635441889266,-1.8909839183333912,-3.6769292701539498,-5.052724358358506,-2.7752580995019027,-14.342354478707316,-9.937178944649327,-11.534988766057483,-10.97460497557706,-9.171562465019212,-9.143991518297595,-11.040458251336009,-14.533731817406725,-8.454026611078682,-8.452746388423083,-8.70942940494572,-9.189092112774288,-4.918564772483379,-6.213999987181617,-5.6838715016895875,-5.7040416812035755,1.1873608098357566,-1.4402168111996618,-0.5413867743869007,-0.1633405934281778,-1.5177042758530495,-2.096618304960947,-2.3640579461959055,-1.6651026082594735,-3.138507356929172,-3.1007844290954236,-3.4691097416251964,-2.0239472220996966,-4.02453240590565,-2.5544488226873505,-3.4761347898136954,-3.0938433300821213,0.9313632940040697,0.6560269803879555,-1.5582635161114307,-0.17583628628431247,-0.7650701887493307,1.0953201115289672,0.7844922523697819,-0.4233987800557165,1
a0020,-30.0327829302592,-30.826213105922573,-30.53475252378901,-30.83359107026175,12.467597619900722,12.847574948874051,13.888512624061454,14.784403329343002,0.6196454268640357,0.21210475234282775,-1.3853252668160503,0.5933625448064436,2.455180870446993,1.148444647908431,-0.22409787792165686,-1.5117324306934967,-3.470576095174399,-1.3160675501327728,0.0011140269790326912,-3.8850407810272536,-2.1440698137851086,-3.159451587976023,-2.7392502005031227,-3.7799101954073286,0.6165752546718561,6.042911958868411,2.827825391288276,4.069646236685956,-4.899411662036249,-3.8244918932739527,-1.5697454832335613,-2.7161701421763342,0.23731453810978176,-2.7905287822305205,-0.11726980976700783,-0.6489286132581875,1.0455815454535828,-0.8733258987382548,1.5297463313961304,1.4664723808417945,-1.9334213726151335,-0.805972125810775,-0.7400186082925048,-1.2984589400540163,-3.7991629303881806,-2.56255545798388,-3.000675022521671,-0.6528990261062351,-1.5957033187389762,-2.8950901317179194,-2.0003244839355485,-1.7133879267706347,0.031619277696899754,-2.6857289995209497,-1.5986797725673005,-2.357138493003044,-0.8309656760209801,-0.7933505816171348,-2.7956802490049224,-2.1911719422908784,0.6581204881597064,-2.481451947214529,-2.988440483424834,-3.0028225698517277,-1
a0021,-24.274681796580712,-23.241758814222987,-23.36311823975547,-22.994820157027164,22.204008441955335,20.40628634260305,18.769746592785136,20.818779930613253,5.702405898908446,4.6740230919398025,5.7436176064250555,-0.19215009573414024,10.580233574570157,5.771851431431235,7.615460051896349,11.060858494821646,-11.784393767242088,-7.202558471407638,-6.885602838209876,-8.937784535356437,5.210089780372425,-0.9819941299459887,0.6500451517173405,-0.213625226974293,-9.921835153751106,-5.991180775050838,-7.834227468133982,-8.504993866447522,-16.50572147076772,-14.064759192549229,-13.543044261584658,-10.72027478257574,5.160693174749214,-1.5449881911152241,0.21375233036905658,1.8609435274803132,-5.773568295947133,-4.61952843226229,0.19212037803535567,-6.386277684485524,-2.167389221557934,-0.48168996420088656,-1.2495458637380175,-3.1338064865954056,-3.5919114936711196,-0.026841240646096498,-2.6000145896035605,-0.4034342029613074,2.007898979972474,0.5630087087190057,-0.4049410532740763,1.5215664857681495,-2.0579451250086165,-2.6734432373065595,-1.7761582343527769,-4.996623151891712,-2.723212366496727,-3.280588517537791,-1.6464323796155098,-1.2417489331684881,0.7606524552773097,3.1513439763343496,0.11715314360063106,1.954420146088115,-1
a0022,-30.893707220733916,-31.33429140998949,-31.380504600126145,-29.8075528477254,14.423023631251862,14.645448706115474,13.161076211031142,8.787472265845519,6.753624699201116,11.829928457481246,9.55564459936408,9.157663585612537,6.934113883026484,7.074884737902745,10.365420841226925,13.52126598895599,2.481501284395592,-1.8719704965899497,-0.01848185025081457,-1.0853586187848976,2.6470538055014554,-3.1290887958159708,-0.5534077667929389,-3.9992186444462465,-2.5782773205754883,-7.787831164487834,-6.693121165614013,-3.356456479243441,-2.360482567364283,-7.173528289162399,-7.564362080561831,-8.059624940131378,-1.3558455906588844,-5.0465019246892115,-5.621590885821153,-1.3541240143103908,-5.259868170363221,-4.484937719646557,-7.0822121003939245,-4.5483444682868965,-1.8123661663707982,-6.3557021854748665,-3.290032296713843,-4.5806364114949565,2.038773341917281,-4.107740635705061,-2.366172319544993,-1.284585908478666,-0.7004758209589441,-2.024268800379763,-0.8893302496840624,-2.1656704604067376,0.9725210629886416,-0.5680188765832305,-0.20901639892354149,-3.4317935046384096,-0.8224899240454552,1.2667487029343383,1.3516651356415432,1.054704856920968,-3.3207644647891303,0.512661323430704,0.06549992296165201,0.19842069789291011,-1
